player_id,player,season,team,side,pos,join_string
13214,TJ Watt,2021,PIT,DEF,DE,TJ Watt PIT DE
13214,TJ Watt,2022,PIT,DEF,DE,TJ Watt PIT DE
13214,TJ Watt,2023,PIT,DEF,DE,TJ Watt PIT DE
13215,Reuben Foster,2021,FA,DEF,LB,Reuben Foster FA LB
13215,Reuben Foster,2022,FA,DEF,LB,Reuben Foster FA LB
13216,Zach Cunningham,2021,TEN,DEF,LB,Zach Cunningham TEN LB
13216,Zach Cunningham,2022,TEN,DEF,LB,Zach Cunningham TEN LB
13216,Zach Cunningham,2023,PHI,DEF,LB,Zach Cunningham PHI LB
13218,Ryan Anderson,2021,FA,DEF,DE,Ryan Anderson FA DE
13218,Ryan Anderson,2022,FA,DEF,LB,Ryan Anderson FA LB
13220,Duke Riley,2021,MIA,DEF,LB,Duke Riley MIA LB
13220,Duke Riley,2022,MIA,DEF,LB,Duke Riley MIA LB
13220,Duke Riley,2023,MIA,DEF,LB,Duke Riley MIA LB
13221,Jarrad Davis,2021,NYJ,DEF,LB,Jarrad Davis NYJ LB
13221,Jarrad Davis,2022,NYG,DEF,LB,Jarrad Davis NYG LB
13221,Jarrad Davis,2023,NYG,DEF,LB,Jarrad Davis NYG LB
13222,Raekwon McMillan,2021,NEP,DEF,LB,Raekwon McMillan NEP LB
13222,Raekwon McMillan,2022,NEP,DEF,LB,Raekwon McMillan NEP LB
13222,Raekwon McMillan,2023,NEP,DEF,LB,Raekwon McMillan NEP LB
13223,Marlon Humphrey,2021,BAL,DEF,CB,Marlon Humphrey BAL CB
13223,Marlon Humphrey,2022,BAL,DEF,CB,Marlon Humphrey BAL CB
13223,Marlon Humphrey,2023,BAL,DEF,CB,Marlon Humphrey BAL CB
13224,Marshon Lattimore,2021,NOS,DEF,CB,Marshon Lattimore NOS CB
13224,Marshon Lattimore,2022,NOS,DEF,CB,Marshon Lattimore NOS CB
13224,Marshon Lattimore,2023,NOS,DEF,CB,Marshon Lattimore NOS CB
13225,Sidney Jones,2021,SEA,DEF,CB,Sidney Jones SEA CB
13225,Sidney Jones,2022,LVR,DEF,CB,Sidney Jones LVR CB
13225,Sidney Jones,2023,FA,DEF,CB,Sidney Jones FA CB
13226,Adoree Jackson,2021,NYG,DEF,CB,Adoree Jackson NYG CB
13226,Adoree Jackson,2022,NYG,DEF,CB,Adoree Jackson NYG CB
13226,Adoree Jackson,2023,NYG,DEF,CB,Adoree Jackson NYG CB
13227,Jourdan Lewis,2021,DAL,DEF,CB,Jourdan Lewis DAL CB
13227,Jourdan Lewis,2022,DAL,DEF,CB,Jourdan Lewis DAL CB
13227,Jourdan Lewis,2023,DAL,DEF,CB,Jourdan Lewis DAL CB
13228,Malik Hooker,2021,DAL,DEF,S,Malik Hooker DAL S
13228,Malik Hooker,2022,DAL,DEF,S,Malik Hooker DAL S
13228,Malik Hooker,2023,DAL,DEF,S,Malik Hooker DAL S
13229,Eddie Jackson,2021,CHI,DEF,S,Eddie Jackson CHI S
13229,Eddie Jackson,2022,CHI,DEF,S,Eddie Jackson CHI S
13229,Eddie Jackson,2023,CHI,DEF,S,Eddie Jackson CHI S
13230,Jamal Adams,2021,SEA,DEF,S,Jamal Adams SEA S
13230,Jamal Adams,2022,SEA,DEF,S,Jamal Adams SEA S
13230,Jamal Adams,2023,SEA,DEF,S,Jamal Adams SEA S
13231,Jabrill Peppers,2021,NYG,DEF,S,Jabrill Peppers NYG S
13231,Jabrill Peppers,2022,NEP,DEF,S,Jabrill Peppers NEP S
13231,Jabrill Peppers,2023,NEP,DEF,S,Jabrill Peppers NEP S
13232,Desmond King,2021,HOU,DEF,CB,Desmond King HOU CB
13232,Desmond King,2022,HOU,DEF,CB,Desmond King HOU CB
13232,Desmond King,2023,HOU,DEF,CB,Desmond King HOU CB
13234,Marlon Mack,2021,IND,OFF,RB,Marlon Mack IND RB
13234,Marlon Mack,2022,DEN,OFF,RB,Marlon Mack DEN RB
13234,Marlon Mack,2023,ARI,OFF,RB,Marlon Mack ARI RB
13235,Josh Malone,2021,FA,OFF,WR,Josh Malone FA WR
13235,Josh Malone,2022,FA,OFF,WR,Josh Malone FA WR
13236,Gerald Everett,2021,SEA,OFF,TE,Gerald Everett SEA TE
13236,Gerald Everett,2022,LAC,OFF,TE,Gerald Everett LAC TE
13236,Gerald Everett,2023,LAC,OFF,TE,Gerald Everett LAC TE
13239,Elijhaa Penny,2021,NYG,OFF,RB,Elijhaa Penny NYG RB
13239,Elijhaa Penny,2022,FA,OFF,RB,Elijhaa Penny FA RB
13240,Brian Hill,2021,FA,OFF,RB,Brian Hill FA RB
13240,Brian Hill,2022,FA,OFF,RB,Brian Hill FA RB
13245,Haason Reddick,2021,CAR,DEF,DE,Haason Reddick CAR DE
13245,Haason Reddick,2022,PHI,DEF,DE,Haason Reddick PHI DE
13245,Haason Reddick,2023,PHI,DEF,DE,Haason Reddick PHI DE
13246,Mo Alie-Cox,2021,IND,OFF,TE,Mo Alie-Cox IND TE
13246,Mo Alie-Cox,2022,IND,OFF,TE,Mo Alie-Cox IND TE
13246,Mo Alie-Cox,2023,IND,OFF,TE,Mo Alie-Cox IND TE
13248,Gareon Conley,2021,FA,DEF,CB,Gareon Conley FA CB
13249,TreDavious White,2021,BUF,DEF,CB,TreDavious White BUF CB
13249,TreDavious White,2022,BUF,DEF,CB,TreDavious White BUF CB
13249,TreDavious White,2023,BUF,DEF,CB,TreDavious White BUF CB
13250,Kevin King,2021,GBP,DEF,CB,Kevin King GBP CB
13250,Kevin King,2022,FA,DEF,CB,Kevin King FA CB
13251,Budda Baker,2021,ARI,DEF,S,Budda Baker ARI S
13251,Budda Baker,2022,ARI,DEF,S,Budda Baker ARI S
13251,Budda Baker,2023,ARI,DEF,S,Budda Baker ARI S
13252,Marcus Maye,2021,NYJ,DEF,S,Marcus Maye NYJ S
13252,Marcus Maye,2022,NOS,DEF,S,Marcus Maye NOS S
13252,Marcus Maye,2023,NOS,DEF,S,Marcus Maye NOS S
13253,Marcus Williams,2021,NOS,DEF,S,Marcus Williams NOS S
13253,Marcus Williams,2022,BAL,DEF,S,Marcus Williams BAL S
13253,Marcus Williams,2023,BAL,DEF,S,Marcus Williams BAL S
13254,Adam Shaheen,2021,MIA,OFF,TE,Adam Shaheen MIA TE
13254,Adam Shaheen,2022,MIA,OFF,TE,Adam Shaheen MIA TE
13254,Adam Shaheen,2023,FA,OFF,TE,Adam Shaheen FA TE
13255,Quincy Wilson,2021,MIA,DEF,CB,Quincy Wilson MIA CB
13255,Quincy Wilson,2022,FA,DEF,CB,Quincy Wilson FA CB
13256,Tyus Bowser,2021,BAL,DEF,DE,Tyus Bowser BAL DE
13256,Tyus Bowser,2022,BAL,DEF,DE,Tyus Bowser BAL DE
13256,Tyus Bowser,2023,BAL,DEF,DE,Tyus Bowser BAL DE
13257,Justin Evans,2021,FA,DEF,S,Justin Evans FA S
13257,Justin Evans,2022,NOS,DEF,S,Justin Evans NOS S
13257,Justin Evans,2023,PHI,DEF,S,Justin Evans PHI S
13258,DeMarcus Walker,2021,HOU,DEF,DT,DeMarcus Walker HOU DT
13258,DeMarcus Walker,2022,TEN,DEF,DT,DeMarcus Walker TEN DT
13258,DeMarcus Walker,2023,CHI,DEF,DT,DeMarcus Walker CHI DT
13259,Teez Tabor,2021,CHI,DEF,CB,Teez Tabor CHI CB
13259,Teez Tabor,2022,SEA,DEF,S,Teez Tabor SEA S
13259,Teez Tabor,2023,FA,DEF,CB,Teez Tabor FA CB
13260,Dalvin Tomlinson,2021,MIN,DEF,DT,Dalvin Tomlinson MIN DT
13260,Dalvin Tomlinson,2022,MIN,DEF,DT,Dalvin Tomlinson MIN DT
13260,Dalvin Tomlinson,2023,CLE,DEF,DT,Dalvin Tomlinson CLE DT
13261,Obi Melifonwu,2021,FA,DEF,S,Obi Melifonwu FA S
13262,Tanoh Kpassagnon,2021,NOS,DEF,DE,Tanoh Kpassagnon NOS DE
13262,Tanoh Kpassagnon,2022,NOS,DEF,DE,Tanoh Kpassagnon NOS DE
13262,Tanoh Kpassagnon,2023,NOS,DEF,DE,Tanoh Kpassagnon NOS DE
13263,Chidobe Awuzie,2021,CIN,DEF,CB,Chidobe Awuzie CIN CB
13263,Chidobe Awuzie,2022,CIN,DEF,CB,Chidobe Awuzie CIN CB
13263,Chidobe Awuzie,2023,CIN,DEF,CB,Chidobe Awuzie CIN CB
13264,Josh Jones,2021,FA,DEF,S,Josh Jones FA S
13264,Josh Jones,2022,SEA,DEF,S,Josh Jones SEA S
13264,Josh Jones,2023,FA,DEF,S,Josh Jones FA S
13265,Larry Ogunjobi,2021,CIN,DEF,DT,Larry Ogunjobi CIN DT
13265,Larry Ogunjobi,2022,PIT,DEF,DT,Larry Ogunjobi PIT DT
13265,Larry Ogunjobi,2023,PIT,DEF,DT,Larry Ogunjobi PIT DT
13266,Ahkello Witherspoon,2021,PIT,DEF,CB,Ahkello Witherspoon PIT CB
13266,Ahkello Witherspoon,2022,PIT,DEF,CB,Ahkello Witherspoon PIT CB
13266,Ahkello Witherspoon,2023,LAR,DEF,CB,Ahkello Witherspoon LAR CB
13267,Dawuane Smoot,2021,JAC,DEF,DE,Dawuane Smoot JAC DE
13267,Dawuane Smoot,2022,JAC,DEF,DE,Dawuane Smoot JAC DE
13267,Dawuane Smoot,2023,JAC,DEF,DE,Dawuane Smoot JAC DE
13268,Alex Anzalone,2021,DET,DEF,LB,Alex Anzalone DET LB
13268,Alex Anzalone,2022,DET,DEF,LB,Alex Anzalone DET LB
13268,Alex Anzalone,2023,DET,DEF,LB,Alex Anzalone DET LB
13269,Tarell Basham,2021,DAL,DEF,DE,Tarell Basham DAL DE
13269,Tarell Basham,2022,TEN,DEF,DE,Tarell Basham TEN DE
13269,Tarell Basham,2023,FA,DEF,DE,Tarell Basham FA DE
13270,Fabian Moreau,2021,ATL,DEF,CB,Fabian Moreau ATL CB
13270,Fabian Moreau,2022,NYG,DEF,CB,Fabian Moreau NYG CB
13270,Fabian Moreau,2023,DEN,DEF,CB,Fabian Moreau DEN CB
13271,Derek Rivers,2021,HOU,DEF,DE,Derek Rivers HOU DE
13271,Derek Rivers,2022,HOU,DEF,DE,Derek Rivers HOU DE
13271,Derek Rivers,2023,FA,DEF,DE,Derek Rivers FA DE
13272,Eddie Vanderdoes,2021,FA,DEF,DT,Eddie Vanderdoes FA DT
13273,Shaquill Griffin,2021,JAC,DEF,CB,Shaquill Griffin JAC CB
13273,Shaquill Griffin,2022,JAC,DEF,CB,Shaquill Griffin JAC CB
13273,Shaquill Griffin,2023,CAR,DEF,CB,Shaquill Griffin CAR CB
13274,John Johnson,2021,CLE,DEF,S,John Johnson CLE S
13274,John Johnson,2022,CLE,DEF,S,John Johnson CLE S
13274,John Johnson,2023,LAR,DEF,S,John Johnson LAR S
13275,Montravius Adams,2021,PIT,DEF,DT,Montravius Adams PIT DT
13275,Montravius Adams,2022,PIT,DEF,DT,Montravius Adams PIT DT
13275,Montravius Adams,2023,PIT,DEF,DT,Montravius Adams PIT DT
13276,Cameron Sutton,2021,PIT,DEF,CB,Cameron Sutton PIT CB
13276,Cameron Sutton,2022,PIT,DEF,CB,Cameron Sutton PIT CB
13276,Cameron Sutton,2023,DET,DEF,CB,Cameron Sutton DET CB
13277,Kenny Golladay,2021,NYG,OFF,WR,Kenny Golladay NYG WR
13277,Kenny Golladay,2022,NYG,OFF,WR,Kenny Golladay NYG WR
13277,Kenny Golladay,2023,FA,OFF,WR,Kenny Golladay FA WR
13278,Delano Hill,2021,FA,DEF,S,Delano Hill FA S
13279,Cordrea Tankersley,2021,FA,DEF,CB,Cordrea Tankersley FA CB
13280,Chad Williams,2021,FA,OFF,WR,Chad Williams FA WR
13280,Chad Williams,2022,FA,OFF,WR,Chad Williams FA WR
13281,Rasul Douglas,2021,GBP,DEF,CB,Rasul Douglas GBP CB
13281,Rasul Douglas,2022,GBP,DEF,CB,Rasul Douglas GBP CB
13281,Rasul Douglas,2023,BUF,DEF,CB,Rasul Douglas BUF CB
13284,Trey Hendrickson,2021,CIN,DEF,DE,Trey Hendrickson CIN DE
13284,Trey Hendrickson,2022,CIN,DEF,DE,Trey Hendrickson CIN DE
13284,Trey Hendrickson,2023,CIN,DEF,DE,Trey Hendrickson CIN DE
13285,Vince Biegel,2021,MIA,DEF,DE,Vince Biegel MIA DE
13285,Vince Biegel,2022,BAL,DEF,DE,Vince Biegel BAL DE
13285,Vince Biegel,2023,FA,DEF,DE,Vince Biegel FA DE
13286,Jaleel Johnson,2021,HOU,DEF,DT,Jaleel Johnson HOU DT
13286,Jaleel Johnson,2022,ATL,DEF,DT,Jaleel Johnson ATL DT
13286,Jaleel Johnson,2023,TEN,DEF,DT,Jaleel Johnson TEN DT
13287,Tedric Thompson,2021,FA,DEF,S,Tedric Thompson FA S
13287,Tedric Thompson,2022,FA,DEF,S,Tedric Thompson FA S
13288,Rayshawn Jenkins,2021,JAC,DEF,S,Rayshawn Jenkins JAC S
13288,Rayshawn Jenkins,2022,JAC,DEF,S,Rayshawn Jenkins JAC S
13288,Rayshawn Jenkins,2023,JAC,DEF,S,Rayshawn Jenkins JAC S
13289,Mack Hollins,2021,MIA,OFF,WR,Mack Hollins MIA WR
13289,Mack Hollins,2022,LVR,OFF,WR,Mack Hollins LVR WR
13289,Mack Hollins,2023,ATL,OFF,WR,Mack Hollins ATL WR
13290,Tarik Cohen,2021,CHI,OFF,RB,Tarik Cohen CHI RB
13290,Tarik Cohen,2022,FA,OFF,RB,Tarik Cohen FA RB
13290,Tarik Cohen,2023,CAR,OFF,RB,Tarik Cohen CAR RB
13292,Montae Nicholson,2021,FA,DEF,S,Montae Nicholson FA S
13293,Jalen Reeves-Maybin,2021,DET,DEF,LB,Jalen Reeves-Maybin DET LB
13293,Jalen Reeves-Maybin,2022,HOU,DEF,LB,Jalen Reeves-Maybin HOU LB
13293,Jalen Reeves-Maybin,2023,DET,DEF,LB,Jalen Reeves-Maybin DET LB
13294,Samson Ebukam,2021,SFO,DEF,DE,Samson Ebukam SFO DE
13294,Samson Ebukam,2022,SFO,DEF,DE,Samson Ebukam SFO DE
13294,Samson Ebukam,2023,IND,DEF,DE,Samson Ebukam IND DE
13296,Deatrich Wise,2021,NEP,DEF,DT,Deatrich Wise NEP DT
13296,Deatrich Wise,2022,NEP,DEF,DE,Deatrich Wise NEP DE
13296,Deatrich Wise,2023,NEP,DEF,DE,Deatrich Wise NEP DE
13297,Ryan Glasgow,2021,FA,DEF,DT,Ryan Glasgow FA DT
13298,Grover Stewart,2021,IND,DEF,DT,Grover Stewart IND DT
13298,Grover Stewart,2022,IND,DEF,DT,Grover Stewart IND DT
13298,Grover Stewart,2023,IND,DEF,DT,Grover Stewart IND DT
13299,George Kittle,2021,SFO,OFF,TE,George Kittle SFO TE
13299,George Kittle,2022,SFO,OFF,TE,George Kittle SFO TE
13299,George Kittle,2023,SFO,OFF,TE,George Kittle SFO TE
13301,Damontae Kazee,2021,DAL,DEF,S,Damontae Kazee DAL S
13301,Damontae Kazee,2022,PIT,DEF,S,Damontae Kazee PIT S
13301,Damontae Kazee,2023,PIT,DEF,S,Damontae Kazee PIT S
13302,Corn Elder,2021,WAS,DEF,CB,Corn Elder WAS CB
13302,Corn Elder,2022,FA,DEF,CB,Corn Elder FA CB
13304,Jayon Brown,2021,TEN,DEF,LB,Jayon Brown TEN LB
13304,Jayon Brown,2022,LVR,DEF,LB,Jayon Brown LVR LB
13304,Jayon Brown,2023,FA,DEF,LB,Jayon Brown FA LB
13305,Nate Hairston,2021,DEN,DEF,CB,Nate Hairston DEN CB
13305,Nate Hairston,2022,ARI,DEF,CB,Nate Hairston ARI CB
13306,Anthony Walker,2021,CLE,DEF,LB,Anthony Walker CLE LB
13306,Anthony Walker,2022,CLE,DEF,LB,Anthony Walker CLE LB
13306,Anthony Walker,2023,CLE,DEF,LB,Anthony Walker CLE LB
13307,Matt Milano,2021,BUF,DEF,LB,Matt Milano BUF LB
13307,Matt Milano,2022,BUF,DEF,LB,Matt Milano BUF LB
13307,Matt Milano,2023,BUF,DEF,LB,Matt Milano BUF LB
13308,Jamal Agnew,2021,JAC,OFF,WR,Jamal Agnew JAC WR
13308,Jamal Agnew,2022,JAC,OFF,WR,Jamal Agnew JAC WR
13308,Jamal Agnew,2023,JAC,OFF,WR,Jamal Agnew JAC WR
13310,Marquel Lee,2021,LVR,DEF,LB,Marquel Lee LVR LB
13310,Marquel Lee,2022,FA,DEF,LB,Marquel Lee FA LB
13312,Rodney Adams,2021,NYJ,OFF,WR,Rodney Adams NYJ WR
13312,Rodney Adams,2022,NYJ,OFF,WR,Rodney Adams NYJ WR
13312,Rodney Adams,2023,FA,OFF,WR,Rodney Adams FA WR
13313,Isaiah McKenzie,2021,BUF,OFF,WR,Isaiah McKenzie BUF WR
13313,Isaiah McKenzie,2022,BUF,OFF,WR,Isaiah McKenzie BUF WR
13313,Isaiah McKenzie,2023,IND,OFF,WR,Isaiah McKenzie IND WR
13314,Brian Allen,2021,FA,DEF,CB,Brian Allen FA CB
13315,Eric Saubert,2021,DEN,OFF,TE,Eric Saubert DEN TE
13315,Eric Saubert,2022,DEN,OFF,TE,Eric Saubert DEN TE
13315,Eric Saubert,2023,HOU,OFF,TE,Eric Saubert HOU TE
13316,Trent Taylor,2021,CIN,OFF,WR,Trent Taylor CIN WR
13316,Trent Taylor,2022,CIN,OFF,WR,Trent Taylor CIN WR
13316,Trent Taylor,2023,CHI,OFF,WR,Trent Taylor CHI WR
13317,Davon Godchaux,2021,NEP,DEF,DT,Davon Godchaux NEP DT
13317,Davon Godchaux,2022,NEP,DEF,DT,Davon Godchaux NEP DT
13317,Davon Godchaux,2023,NEP,DEF,DT,Davon Godchaux NEP DT
13319,Aaron Jones,2021,GBP,OFF,RB,Aaron Jones GBP RB
13319,Aaron Jones,2022,GBP,OFF,RB,Aaron Jones GBP RB
13319,Aaron Jones,2023,GBP,OFF,RB,Aaron Jones GBP RB
13321,Nate Gerry,2021,FA,DEF,LB,Nate Gerry FA LB
13321,Nate Gerry,2022,WAS,DEF,LB,Nate Gerry WAS LB
13321,Nate Gerry,2023,FA,DEF,LB,Nate Gerry FA LB
13322,Chuck Clark,2021,BAL,DEF,S,Chuck Clark BAL S
13322,Chuck Clark,2022,BAL,DEF,S,Chuck Clark BAL S
13322,Chuck Clark,2023,NYJ,DEF,S,Chuck Clark NYJ S
13324,Tanzel Smart,2021,NYJ,DEF,DT,Tanzel Smart NYJ DT
13324,Tanzel Smart,2022,NYJ,DEF,DT,Tanzel Smart NYJ DT
13324,Tanzel Smart,2023,NYJ,DEF,DT,Tanzel Smart NYJ DT
13325,Xavier Woods,2021,MIN,DEF,S,Xavier Woods MIN S
13325,Xavier Woods,2022,CAR,DEF,S,Xavier Woods CAR S
13325,Xavier Woods,2023,CAR,DEF,S,Xavier Woods CAR S
13326,Alex Armah,2021,WAS,OFF,RB,Alex Armah WAS RB
13326,Alex Armah,2022,WAS,OFF,RB,Alex Armah WAS RB
13326,Alex Armah,2023,WAS,OFF,RB,Alex Armah WAS RB
13327,Jordan Evans,2021,CIN,DEF,LB,Jordan Evans CIN LB
13327,Jordan Evans,2022,FA,DEF,LB,Jordan Evans FA LB
13328,Vincent Taylor,2021,HOU,DEF,DT,Vincent Taylor HOU DT
13328,Vincent Taylor,2022,ATL,DEF,DT,Vincent Taylor ATL DT
13329,Tanner Vallejo,2021,ARI,DEF,LB,Tanner Vallejo ARI LB
13329,Tanner Vallejo,2022,ARI,DEF,LB,Tanner Vallejo ARI LB
13329,Tanner Vallejo,2023,FA,DEF,LB,Tanner Vallejo FA LB
13330,Al-Quadin Muhammad,2021,IND,DEF,DE,Al-Quadin Muhammad IND DE
13330,Al-Quadin Muhammad,2022,CHI,DEF,DE,Al-Quadin Muhammad CHI DE
13330,Al-Quadin Muhammad,2023,FA,DEF,DE,Al-Quadin Muhammad FA DE
13332,DJ Jones,2021,SFO,DEF,DT,DJ Jones SFO DT
13332,DJ Jones,2022,DEN,DEF,DT,DJ Jones DEN DT
13332,DJ Jones,2023,DEN,DEF,DT,DJ Jones DEN DT
13336,Jeremiah Ledbetter,2021,JAC,DEF,DT,Jeremiah Ledbetter JAC DT
13336,Jeremiah Ledbetter,2022,JAC,DEF,DT,Jeremiah Ledbetter JAC DT
13336,Jeremiah Ledbetter,2023,JAC,DEF,DT,Jeremiah Ledbetter JAC DT
13338,Brandon Wilson,2021,CIN,DEF,S,Brandon Wilson CIN S
13338,Brandon Wilson,2022,CIN,DEF,S,Brandon Wilson CIN S
13338,Brandon Wilson,2023,IND,DEF,S,Brandon Wilson IND S
13339,Rudy Ford,2021,JAC,DEF,S,Rudy Ford JAC S
13339,Rudy Ford,2022,GBP,DEF,S,Rudy Ford GBP S
13339,Rudy Ford,2023,GBP,DEF,S,Rudy Ford GBP S
13343,Ifeadi Odenigbo,2021,CLE,DEF,DE,Ifeadi Odenigbo CLE DE
13343,Ifeadi Odenigbo,2022,FA,DEF,DE,Ifeadi Odenigbo FA DE
13343,Ifeadi Odenigbo,2023,NYJ,DEF,DE,Ifeadi Odenigbo NYJ DE
13348,David Moore,2021,GBP,OFF,WR,David Moore GBP WR
13348,David Moore,2022,FA,OFF,WR,David Moore FA WR
13348,David Moore,2023,TBB,OFF,WR,David Moore TBB WR
13351,Adrian Colbert,2021,FA,DEF,S,Adrian Colbert FA S
13351,Adrian Colbert,2022,CHI,DEF,S,Adrian Colbert CHI S
13351,Adrian Colbert,2023,CHI,DEF,S,Adrian Colbert CHI S
13352,Josh Harvey-Clemons,2021,FA,DEF,LB,Josh Harvey-Clemons FA LB
13353,Elijah Lee,2021,CLE,DEF,LB,Elijah Lee CLE LB
13353,Elijah Lee,2022,CHI,DEF,LB,Elijah Lee CHI LB
13353,Elijah Lee,2023,FA,DEF,LB,Elijah Lee FA LB
13360,Treyvon Hester,2021,FA,DEF,DT,Treyvon Hester FA DT
13364,Chris Carson,2021,SEA,OFF,RB,Chris Carson SEA RB
13364,Chris Carson,2022,FA,OFF,RB,Chris Carson FA RB
13364,Chris Carson,2023,FA,OFF,RB,Chris Carson FA RB
13365,Pat OConnor,2021,TBB,DEF,DT,Pat OConnor TBB DT
13365,Pat OConnor,2022,TBB,DEF,DT,Pat OConnor TBB DT
13365,Pat OConnor,2023,TBB,DEF,DT,Pat OConnor TBB DT
13366,Mason Schreck,2021,CIN,OFF,TE,Mason Schreck CIN TE
13366,Mason Schreck,2022,HOU,OFF,TE,Mason Schreck HOU TE
13366,Mason Schreck,2023,FA,OFF,TE,Mason Schreck FA TE
13367,Austin Carr,2021,FA,OFF,WR,Austin Carr FA WR
13369,Cethan Carter,2021,MIA,OFF,TE,Cethan Carter MIA TE
13369,Cethan Carter,2022,MIA,OFF,TE,Cethan Carter MIA TE
13369,Cethan Carter,2023,FA,OFF,TE,Cethan Carter FA TE
13370,Krishawn Hogan,2021,FA,OFF,WR,Krishawn Hogan FA WR
13372,Tanner Gentry,2022,FA,OFF,WR,Tanner Gentry FA WR
13372,Tanner Gentry,2023,FA,OFF,WR,Tanner Gentry FA WR
13375,Victor Bolden,2021,FA,OFF,WR,Victor Bolden FA WR
13375,Victor Bolden,2022,DEN,OFF,WR,Victor Bolden DEN WR
13375,Victor Bolden,2023,FA,OFF,WR,Victor Bolden FA WR
13377,Tim Patrick,2021,DEN,OFF,WR,Tim Patrick DEN WR
13377,Tim Patrick,2022,DEN,OFF,WR,Tim Patrick DEN WR
13377,Tim Patrick,2023,DEN,OFF,WR,Tim Patrick DEN WR
13378,Matt Breida,2021,BUF,OFF,RB,Matt Breida BUF RB
13378,Matt Breida,2022,NYG,OFF,RB,Matt Breida NYG RB
13378,Matt Breida,2023,NYG,OFF,RB,Matt Breida NYG RB
13382,Ricky Seals-Jones,2021,WAS,OFF,TE,Ricky Seals-Jones WAS TE
13382,Ricky Seals-Jones,2022,FA,OFF,TE,Ricky Seals-Jones FA TE
13382,Ricky Seals-Jones,2023,FA,OFF,TE,Ricky Seals-Jones FA TE
13384,Taquan Mizzell,2021,FA,OFF,RB,Taquan Mizzell FA RB
13385,Bug Howard,2022,FA,OFF,TE,Bug Howard FA TE
13387,Marcus Johnson,2021,TEN,OFF,WR,Marcus Johnson TEN WR
13387,Marcus Johnson,2022,NYG,OFF,WR,Marcus Johnson NYG WR
13387,Marcus Johnson,2023,FA,OFF,WR,Marcus Johnson FA WR
13388,Harvey Langi,2021,NEP,DEF,LB,Harvey Langi NEP LB
13388,Harvey Langi,2022,LVR,DEF,LB,Harvey Langi LVR LB
13388,Harvey Langi,2023,FA,DEF,LB,Harvey Langi FA LB
13389,Kyle Sloter,2021,FA,OFF,QB,Kyle Sloter FA QB
13389,Kyle Sloter,2022,FA,OFF,QB,Kyle Sloter FA QB
13391,Jacob Hollister,2021,JAC,OFF,TE,Jacob Hollister JAC TE
13391,Jacob Hollister,2022,FA,OFF,TE,Jacob Hollister FA TE
13391,Jacob Hollister,2023,FA,OFF,TE,Jacob Hollister FA TE
13392,Tyrell Adams,2021,JAC,DEF,LB,Tyrell Adams JAC LB
13392,Tyrell Adams,2022,FA,DEF,LB,Tyrell Adams FA LB
13396,Darrell Daniels,2021,ARI,OFF,TE,Darrell Daniels ARI TE
13396,Darrell Daniels,2022,FA,OFF,TE,Darrell Daniels FA TE
13396,Darrell Daniels,2023,FA,OFF,TE,Darrell Daniels FA TE
13397,Kai Nacua,2021,NYJ,DEF,S,Kai Nacua NYJ S
13404,Austin Ekeler,2021,LAC,OFF,RB,Austin Ekeler LAC RB
13404,Austin Ekeler,2022,LAC,OFF,RB,Austin Ekeler LAC RB
13404,Austin Ekeler,2023,LAC,OFF,RB,Austin Ekeler LAC RB
13406,Quincy Adeboyejo,2021,FA,OFF,WR,Quincy Adeboyejo FA WR
13407,Breon Borders,2021,ARI,DEF,CB,Breon Borders ARI CB
13407,Breon Borders,2022,CHI,DEF,CB,Breon Borders CHI CB
13407,Breon Borders,2023,FA,DEF,CB,Breon Borders FA CB
13410,Eddie Yarbrough,2021,FA,DEF,DE,Eddie Yarbrough FA DE
13411,Tyrone Swoopes,2021,WAS,OFF,TE,Tyrone Swoopes WAS TE
13412,Keelan Cole,2021,NYJ,OFF,WR,Keelan Cole NYJ WR
13412,Keelan Cole,2022,LVR,OFF,WR,Keelan Cole LVR WR
13412,Keelan Cole,2023,FA,OFF,WR,Keelan Cole FA WR
13414,Mike Hilton,2021,CIN,DEF,CB,Mike Hilton CIN CB
13414,Mike Hilton,2022,CIN,DEF,CB,Mike Hilton CIN CB
13414,Mike Hilton,2023,CIN,DEF,CB,Mike Hilton CIN CB
13416,PJ Walker,2021,CAR,OFF,QB,PJ Walker CAR QB
13416,PJ Walker,2022,CAR,OFF,QB,PJ Walker CAR QB
13416,PJ Walker,2023,CLE,OFF,QB,PJ Walker CLE QB
13418,Kendrick Bourne,2021,NEP,OFF,WR,Kendrick Bourne NEP WR
13418,Kendrick Bourne,2022,NEP,OFF,WR,Kendrick Bourne NEP WR
13418,Kendrick Bourne,2023,NEP,OFF,WR,Kendrick Bourne NEP WR
13423,Dylan Cole,2021,TEN,DEF,LB,Dylan Cole TEN LB
13423,Dylan Cole,2022,TEN,DEF,LB,Dylan Cole TEN LB
13423,Dylan Cole,2023,CHI,DEF,LB,Dylan Cole CHI LB
13424,Taysom Hill,2021,NOS,OFF,QB,Taysom Hill NOS QB
13424,Taysom Hill,2022,NOS,OFF,TE,Taysom Hill NOS TE
13424,Taysom Hill,2023,NOS,OFF,TE,Taysom Hill NOS TE
13426,Nicholas Morrow,2021,LVR,DEF,LB,Nicholas Morrow LVR LB
13426,Nicholas Morrow,2022,CHI,DEF,LB,Nicholas Morrow CHI LB
